"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HIST1H3G",0.625273796104551,1.88972447339709,4.56730775607757,5.5599963524222e-06,1.39537706076786e-05,3.04961854354935
"MESP2",0.601881204791282,4.35390306722963,4.55816818790889,5.80226100170175e-06,1.45293439931255e-05,3.00894682210123
"EN2",0.72741044438226,2.02115414081494,4.55553003008075,5.87405247760824e-06,1.46938438200627e-05,2.99722136209438
"SYT8",1.00594866666532,4.2469093813039,4.55318636089754,5.93854363271606e-06,1.48463590817901e-05,2.98681023545782
"PPAN-P2RY11",-1.09010147949231,4.65452632405209,-4.54955132975423,6.03991387217086e-06,1.5081899238105e-05,2.97067274058351
"HS6ST3",-1.04928578084868,6.02829639577968,-4.54604484533413,6.1392694459594e-06,1.53163874565244e-05,2.95511763294768
"GPC3",-0.718066988325102,7.2545863957592,-4.54463412328856,6.17968222655442e-06,1.54080929554761e-05,2.94886277668417
"CDH2",0.640262086233592,6.24915019654908,4.54259392161222,6.23857887592645e-06,1.55457495186908e-05,2.93982022840652
"CD5",-0.646458558443027,6.37496321709908,-4.54252910474805,6.24045880088971e-06,1.55473871145596e-05,2.93953301199315
"ALG1L",0.760105879174876,3.96373113800235,4.53999411863621,6.31440992000855e-06,1.57091788318254e-05,2.92830306752675
"ACTA1",0.854889276967632,4.0454840637741,4.53612964427934,6.42876329145141e-06,1.5977172547941e-05,2.91119508296451
"ALB",-1.04945732545558,3.91255112739291,-4.53534332632196,6.45227289098778e-06,1.6033237410713e-05,2.90771577317637
"DGAT2",0.591186753434123,8.81518481974537,4.53275330432182,6.53029420233599e-06,1.62199428162587e-05,2.89625950222966
"CACNA1H",-0.802110656373961,7.86207506838291,-4.53221878287371,6.54650816659447e-06,1.62578206787831e-05,2.89389597076109
"CLCA2",1.2425171634986,5.19899292194054,4.53144411886742,6.57007499644037e-06,1.63067424304587e-05,2.89047105844091
"RBM20",-0.683180730695049,4.9187357185171,-4.52769982628405,6.68513447863857e-06,1.65728050833808e-05,2.87392486546238
"IGFBPL1",0.590736354476172,1.88061014191802,4.52748773014538,6.69170948843766e-06,1.65866667434599e-05,2.87298799602168
"TMC5",-1.03348982938628,8.61383228380442,-4.52400291257928,6.80063054797653e-06,1.68492190673754e-05,2.85760091581976
"PKIB",-0.621299784215823,9.07889408516362,-4.51907292977377,6.95762652478739e-06,1.72230106180155e-05,2.83585217958671
"KMO",0.685681964001379,6.88068776131723,4.51512040758175,7.08599678901273e-06,1.75279166686271e-05,2.81843196790381
"ZAP70",-0.670700926314198,5.70159302173336,-4.50788230537395,7.32698033867663e-06,1.81027722548757e-05,2.78656892307692
"CITED1",-0.808862680983129,4.38798113334052,-4.50731240577589,7.34628417193422e-06,1.81451497597643e-05,2.784062236118
"VAX2",0.605720504302371,4.35880472515744,4.50712362708579,7.35268928063632e-06,1.81583108387658e-05,2.78323196555235
"TBX10",0.654101238631005,0.774498542686121,4.50658867517605,7.37086883280574e-06,1.82005421471843e-05,2.78087936631985
"EDN3",-0.91496960091115,2.67856549917499,-4.505461281712,7.40932269937072e-06,1.82847859708644e-05,2.77592221878112
"GHRH",-0.62040775259542,1.00747721451529,-4.50538860196332,7.41180828827679e-06,1.82882438598081e-05,2.77560268686674
"IL17REL",-0.620392833165937,2.48146872326844,-4.50084428157192,7.56881626145018e-06,1.86401995107122e-05,2.7556336951215
"ZFP57",0.908459073172687,2.74177401406731,4.49920695703551,7.62616307268849e-06,1.87759474775024e-05,2.74844358144533
"TNNI2",0.599804362204351,3.18843104062092,4.49698767161619,7.70455740490269e-06,1.89578874574969e-05,2.73870186514644
"PCSK9",0.654981476919961,3.37054839013325,4.49536300983577,7.76243577620237e-06,1.90863798462827e-05,2.73157321801187
"ASCL1",-1.1163075122517,2.44056369938265,-4.49323401635413,7.83891138477428e-06,1.92631852694475e-05,2.72223542104947
"LPL",-0.622972141320531,8.68530117207403,-4.49233733768418,7.87133643424695e-06,1.93344143553124e-05,2.71830384595747
"BLK",-0.784206860199824,2.89561760295145,-4.49212138105893,7.87916486955055e-06,1.93508250364016e-05,2.71735707562441
"TSPYL5",0.622340711065611,9.20684826771534,4.49188604657982,7.88770424057346e-06,1.93689767060675e-05,2.71632540105067
"TMPRSS2",0.682363430942679,7.67620028268302,4.49041482509335,7.94129033070285e-06,1.94948852150369e-05,2.70987694088271
"ACSM1",-0.731792234531262,4.56987033728058,-4.48902985318255,7.99205333136092e-06,1.9610938372385e-05,2.70380837135888
"PDE8B",-0.662264550386216,5.69094687460574,-4.48800308952798,8.02988740179764e-06,1.96951790330595e-05,2.69931053288204
"KCND2",-0.606381242333196,6.26644310870428,-4.48657478251241,8.0828027748661e-06,1.98163205114285e-05,2.69305533729994
"EPHA3",-0.625128093570763,5.9229069989953,-4.48240392376858,8.23924073814638e-06,2.01793196411325e-05,2.67480022189923
"CRISP3",1.23476314441616,4.44097520536128,4.47906262263716,8.36665109303007e-06,2.04824460275733e-05,2.66018769527228
"BPI",0.747954896814585,1.80434823581388,4.47842475006823,8.3911878658439e-06,2.05395331433175e-05,2.65739927380043
"FAM83E",-0.911634134999725,5.96880102605727,-4.4770353081429,8.44487358825404e-06,2.06619458966929e-05,2.65132673221457
"YBX2",0.642434779542876,6.29909760261529,4.47550215352807,8.50449364397852e-06,2.08017817702245e-05,2.64462819563195
"LRRC31",-1.1309115669112,3.9837413022186,-4.47092772904119,8.68478390896517e-06,2.12150754091393e-05,2.62465507958994
"ELN",-0.693048775402231,10.1418234947534,-4.47025065749389,8.71177792773542e-06,2.1277934069697e-05,2.6217004772364
"CYP4Z1",-1.44415984289403,6.53664188322159,-4.46995908067779,8.72342746105641e-06,2.13021114062161e-05,2.62042822776876
"LRG1",-0.979586915795824,8.25550344161828,-4.46515848672707,8.91738516970797e-06,2.1742950624643e-05,2.59949305139374
"IGSF1",-1.04309116364094,4.51475624430874,-4.46054157867381,9.10780991537419e-06,2.21713646395476e-05,2.57937930336546
"CYP2A6",-1.2177670947781,3.09341000641723,-4.45946711377273,9.15268121316144e-06,2.22773803810027e-05,2.57470122017979
"PCDHA10",-0.848066744487761,4.8189725432933,-4.45794714399181,9.21651890970812e-06,2.24262864539356e-05,2.56808531444962
"TNFRSF13B",-0.64877697025088,2.36260169972122,-4.44736788658656,9.67278917642924e-06,2.34789276713413e-05,2.52209746578104
"IGF2",-0.618535573819253,10.3861796769187,-4.44660419570116,9.70654937659059e-06,2.35574838446108e-05,2.5187817771139
"MAOB",-0.864221947463227,9.44164656045728,-4.4464901340134,9.71160132460172e-06,2.35663534301307e-05,2.51828660663
"SIX2",0.694973062778407,6.34333646007365,4.43415830649275,1.0272885596372e-05,2.48961367413153e-05,2.46482303307394
"LY6G6C",-0.782609984218496,3.40691100128601,-4.42220382384425,1.08465227102677e-05,2.62072500728747e-05,2.41313161904327
"IGSF10",-0.630250764222669,5.80144442130795,-4.42172231147865,1.08702581934858e-05,2.62570759715179e-05,2.41105236030038
"DUOX1",0.646624269847688,6.18002950281161,4.41326856149533,1.1295153228786e-05,2.72365969693274e-05,2.3745829704105
"ABO",-0.617816658090916,2.72969958991246,-4.4050705010112,1.17223313814133e-05,2.82142313040582e-05,2.33928070536022
"TPSD1",-0.859295433174977,3.28445060837815,-4.40219093088521,1.18760099883723e-05,2.85678089365139e-05,2.32689575564664
"SCGB2A2",-1.73491797760892,9.55647167711204,-4.38950965704843,1.25760046696529e-05,3.01741810718021e-05,2.27244662398785
"HOXC13",0.783734691074909,6.97763048735951,4.38209942356037,1.3003115389558e-05,3.11413719177643e-05,2.24069950058579
"NPR3",0.659817992697871,4.75442704475077,4.37798905928091,1.3245968830876e-05,3.1673509759354e-05,2.2231120134781
"CYP39A1",0.685330136767734,4.81090659394629,4.37782312289882,1.32558633228498e-05,3.16926757782621e-05,2.22240233585194
"UBASH3A",-0.625795279796718,4.22290169464285,-4.37529765342279,1.34073269480918e-05,3.20457155583288e-05,2.21160458800593
"ZNF208",-0.657810683389771,5.1406596044904,-4.37143498281104,1.36421910887922e-05,3.25738693778366e-05,2.19510117724368
"TUBA3C",-0.654592265151189,1.78738718194718,-4.37140958665248,1.36437481935984e-05,3.25738693778366e-05,2.1949927175686
"ANO5",-0.821810928367769,4.45528998406229,-4.37098409976399,1.36698611707193e-05,3.26269754662016e-05,2.19317567583341
"SHROOM1",-0.704701377553175,8.45310477745782,-4.36506332661514,1.40382222295526e-05,3.34588210714251e-05,2.16790867377412
"BTLA",-0.626314721205981,3.75803923608597,-4.35994732150336,1.43641330203118e-05,3.42017652671974e-05,2.14610257295451
"TRIM55",0.616684828076035,1.54348446091867,4.3575812438742,1.45172943141438e-05,3.45518160609703e-05,2.13602589182147
"SLITRK6",-1.09898917973009,7.83146388946155,-4.35656718871154,1.45834126641305e-05,3.46993869329233e-05,2.13170883234721
"CBLC",-0.618162795843774,7.97887268208834,-4.35521149955131,1.46722555747319e-05,3.49009295159172e-05,2.12593887096638
"MUC5B",1.24942249007886,8.15916039596553,4.35226475435187,1.48671519441831e-05,3.53346276125491e-05,2.11340316177031
"XKR9",0.653571086699646,3.66946091121319,4.34945833307691,1.50550640209873e-05,3.57560420664626e-05,2.10147199425888
"ASPHD1",0.665641273787048,5.15981639825244,4.34686392554421,1.5230795838639e-05,3.61581322942915e-05,2.09044876677937
"AMPD1",-0.587326692131601,2.08159602157424,-4.34224212615173,1.55487160836343e-05,3.68765429265212e-05,2.07082715593593
"TDRD1",0.9035954649375,2.67370086260649,4.32970941457198,1.64430037601939e-05,3.88935846305288e-05,2.01772129613263
"PAX1",0.665700254759377,2.39566543023234,4.32640416143872,1.6686913162191e-05,3.94207578765026e-05,2.00374030924155
"MARCH11",-0.601292171146076,1.09789039548335,-4.32490783699259,1.67984656651981e-05,3.96676173961868e-05,1.99741434311211
"ECEL1",0.720815555059992,3.31328171663262,4.31945491198635,1.72110401461728e-05,4.05907134757662e-05,1.97437900564583
"PTN",-0.656030795220427,7.50698095478625,-4.31585011471034,1.74890735243708e-05,4.12003387328556e-05,1.9591662645014
"SHC4",0.825002459527844,4.81620491673865,4.30983620689545,1.7962482234635e-05,4.2209455606398e-05,1.93381396997667
"CCDC78",-0.637561716193451,6.01125999177616,-4.30729562313379,1.81661265361576e-05,4.26523352404703e-05,1.92311408754319
"KRT17",1.11142077877239,9.25256503292141,4.30621043558364,1.82537811212864e-05,4.28402475105059e-05,1.91854558097564
"KBTBD12",0.600790246507447,1.49856228979432,4.30105389680742,1.86758370232776e-05,4.37759543290587e-05,1.89685233689391
"CACNA1B",0.675275128959416,2.32627740883993,4.29283407511357,1.9367925324534e-05,4.53477801746863e-05,1.86232381679846
"ARHGAP36",-0.902561916911861,1.98124474550201,-4.28385509914948,2.01518699665712e-05,4.71309509064241e-05,1.8246790853215
"KLK10",1.08922336619361,5.05516878278497,4.27676927132986,2.07917950670167e-05,4.8577372311762e-05,1.79502507375665
"MMP13",0.886497421040259,7.54483645290327,4.27674264575255,2.07942357835618e-05,4.8577372311762e-05,1.79491373559482
"PPP1R1B",1.0772915287744,8.64651197521867,4.27326815645806,2.1115090326281e-05,4.92880274536649e-05,1.78039045770156
"TTC22",0.668985478399232,4.96705541431682,4.24935181466276,2.34551909088334e-05,5.44564695315908e-05,1.68072945340015
"GSTA1",0.914520980562031,2.54538649160723,4.24704405103734,2.36936313972105e-05,5.49873528985766e-05,1.67114137338699
"RHBDL3",-0.649996339550587,4.39696492001914,-4.24036103166959,2.43972269173212e-05,5.65346567684284e-05,1.64340372072983
"PYHIN1",-0.614333264583468,4.33812480125955,-4.24018093884393,2.44164600102105e-05,5.65714518577002e-05,1.64265683417264
"HOXC11",0.899328514156311,5.83317398971858,4.23495565505076,2.49808284669385e-05,5.78552145145452e-05,1.62099969453183
"NLGN1",-0.586116563393213,2.38420553139689,-4.22564796889108,2.60170437226681e-05,6.01147338515957e-05,1.58248609275586
"SPAG17",-0.870647056074521,4.24359903108451,-4.22263264308497,2.63614274000938e-05,6.08687668541322e-05,1.57002672168531
"GLDC",0.93906228457685,4.24391728402786,4.22256436881473,2.6369275121518e-05,6.08785523510474e-05,1.56974471070444
"INSM1",-0.961280675986388,3.43814682373182,-4.22138590308675,2.65050839314904e-05,6.11753442595574e-05,1.56487768026409
"AMPH",-0.61890270168964,6.34755734345886,-4.21669038333425,2.70528493374968e-05,6.23969234240814e-05,1.5454983280728
"IKZF3",-0.645043263000443,4.25901188521342,-4.19988124485166,2.91034595662427e-05,6.6879662840262e-05,1.47629421636685
"KIAA0319",0.705746573865347,3.18411174732109,4.19613153879531,2.95806713277429e-05,6.79577744098058e-05,1.46089286376626
"CAMP",0.715117775204182,3.28526636167604,4.18805289131701,3.06342465478705e-05,7.02131095442884e-05,1.42775614939744
"TFAP2B",-1.32968001189019,7.55453158341016,-4.18687825885646,3.07903782673992e-05,7.05351439119381e-05,1.4229432149015
"NKX2-2",0.837517506613303,1.74946528562796,4.18549763998973,3.09748578274588e-05,7.09384814313e-05,1.41728793833341
"CELF3",-0.619340480546604,1.45229923657576,-4.18249014000393,3.13803709010336e-05,7.18379198107686e-05,1.40497488034062
"KIAA0408",-0.719837413182698,1.99414569599096,-4.18062809345235,3.16339648575169e-05,7.23988081587764e-05,1.39735572516399
"MSX2",-0.632416452619184,7.27998680592676,-4.17937198308924,3.18061359707725e-05,7.27730949867152e-05,1.39221780021133
"ADAMTS16",-0.781082659063242,6.25329686794042,-4.16931342758111,3.32173501389032e-05,7.58476320190362e-05,1.35112859077615
"CYP2A7",-0.915275156777332,1.86162654960742,-4.14593542435676,3.67309325324924e-05,8.34636455349615e-05,1.25599873527058
"MAST1",0.614742744551502,3.72894874586068,4.14588421735675,3.67390030096347e-05,8.34707376744564e-05,1.25579093054652
"SOX8",0.715631647837442,4.24740017165868,4.14565920996617,3.67744852764741e-05,8.35400988938222e-05,1.25487785041339
"PAX7",0.89139192267436,1.80402095068739,4.14418792261557,3.70073025245382e-05,8.40350285547781e-05,1.24890854512851
"PAX9",-0.642151952104025,6.65373027661224,-4.13640225505466,3.82628238046976e-05,8.67109007613847e-05,1.21735461427768
"SVOPL",0.638286139908232,3.07105119992022,4.12806743653638,3.96517370851543e-05,8.97017499585685e-05,1.1836385976696
"XDH",0.719951043105615,5.77815340271049,4.11182184349649,4.24977905631151e-05,9.58829749628008e-05,1.11811075772146
"NXPH1",-1.03690852729234,2.7844044044122,-4.10313544625728,4.40981392071998e-05,9.93474642972783e-05,1.08317596046958
"ARHGEF38",-0.588759578742947,4.64498275867066,-4.08659696026314,4.73046884728127e-05,0.000106202552062565,1.01685919057643
"AMZ1",-0.642468533465831,4.82085139461372,-4.07176627722196,5.03673219655101e-05,0.000112718270295691,0.95761067226662
"NRK",-0.67696462662159,5.7367703471435,-4.0696259070277,5.08245666923797e-05,0.000113651063016041,0.949077101794993
"EMILIN3",0.660150398286195,3.52041732323873,4.06812902777267,5.11466815940013e-05,0.000114325882714756,0.943111682391063
"FAM83B",0.725172430822759,5.59888666959077,4.02586670015147,6.10830611441409e-05,0.0001354412077565,0.77556241170104
"STAC2",1.13425236496871,6.35930368714022,4.01468443396889,6.40035764041016e-05,0.000141489096350134,0.731513502136189
"CD3E",-0.593752410242288,7.51683670665592,-4.00518984813144,6.65867513659238e-05,0.000146968402275396,0.694205757293316
"BEX1",-1.0379706042964,3.84681838111879,-3.99499454362578,6.94704529797945e-05,0.000152912971744223,0.65423984750672
"FAM189A2",-0.61363045239449,6.74602511246734,-3.98750071818806,7.1665083854751e-05,0.000157496955852277,0.624926709478406
"SP5",-0.726742339015188,3.48041678145108,-3.98541607901793,7.22871681453221e-05,0.000158781335083467,0.616781828852707
"SERPINA6",-1.25184684614378,3.61176887536408,-3.97087828023035,7.67698053795496e-05,0.000168123979707324,0.560095974487038
"SLC6A15",0.778229271768257,2.05947065763154,3.96300928724422,7.93047048426694e-05,0.000173427625411258,0.529496856322777
"GABRB3",-0.85033563111649,4.62871221940633,-3.9600192413508,8.02885281793197e-05,0.0001753744369569,0.517885273932245
"FBLL1",-0.62311187179396,3.56935734037576,-3.95992550875968,8.03195552829269e-05,0.00017541948974962,0.517521408840632
"APLP1",0.586916178029484,6.67635655399627,3.93879059486325,8.76129782852101e-05,0.00019041145345104,0.435689841559342
"IL7R",-0.670622766687633,5.8916190893854,-3.93586522426834,8.86705376157231e-05,0.000192437088777399,0.424396630595523
"ANXA3",0.598679008441179,8.21050966194196,3.93448041878548,8.91753640914014e-05,0.000193433120951959,0.419053511082048
"CRLF1",0.651385999682717,5.28212943291577,3.92404396703393,9.30683477209757e-05,0.000201385384181968,0.378844232556246
"DMRTA1",0.620455941533625,2.97527757534106,3.92326157033185,9.33665822631605e-05,0.000201952983181762,0.375834006936318
"MOGAT2",0.661403475147392,3.30727740996948,3.89885188273572,0.0001031382291354,0.000221865591118434,0.282211462622578
"CXCL17",0.941286664594258,5.89490381025972,3.87813401737492,0.000112182723870509,0.000240462841646687,0.203193360595143
"CD36",-0.652513357129989,9.33827285530825,-3.86302519103175,0.000119245584358858,0.000254727901230164,0.145825695003147
"SEZ6",-0.599375106028008,1.08897834865781,-3.8614590154056,0.000120001269927175,0.000256244798344113,0.139891410985136
"FGB",0.8690843362737,1.91669901038277,3.84824759960598,0.000126558241551346,0.000269189651124157,0.0899259092256388
"CDH19",0.689171382960419,1.43287116171057,3.84809154854763,0.000126637675198164,0.000269290681152066,0.0893367180141427
"NDP",-0.839411247657821,4.79022353069715,-3.82984963415802,0.000136254559148927,0.000288866516662056,0.0206217869876681
"CNTD2",-0.608029662998388,5.9409275692043,-3.82754671544918,0.000137516487346314,0.000291468588550406,0.0119695224361749
"SLC44A5",-0.731077738003584,5.39721428260693,-3.81287958999648,0.000145816026667638,0.00030805302389449,-0.0430175666894339
"CXCL10",0.591253868201791,8.79906226762305,3.80418693436561,0.00015095547295728,0.000318193232274032,-0.0755096045631962
"PKP1",0.833345122031783,7.57304885892498,3.80279115868077,0.000151796457784575,0.000319806028799109,-0.0807201256215828
"CES3",0.657277365496331,4.97607508725163,3.78045832325888,0.000165867958036341,0.000348233924098456,-0.163837447247032
"PTPRQ",-0.600413432884227,1.88406872560388,-3.77249361054793,0.000171177172398875,0.00035888898713414,-0.193365095937256
"RSPO4",0.5892441570059,2.90077560498765,3.75654441263908,0.00018229362241299,0.000381342339617351,-0.252311782801668
"VSIG2",-0.789858802200939,4.25717702764352,-3.7550683216992,0.00018335611079922,0.000383469842339886,-0.257755001394355
